id,ground_truth,n_total_masks,predictions,first_pred,first_correct,error
821,serializeTestFail,10,,,False,"CUDA out of memory. Tried to allocate 30.66 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 76.25 GiB memory in use. Of the alloc"
822,services,3,service|serviceList|serviceList,service,False,
823,onlyIfAbsent,3,onlyIf|onlyIf|onlyIf,onlyIf,False,
824,annotation,11,annotation|annotation|annotation|annotation|annotation|annotation|annotation|annotation|annotation|annotation|annotation,annotation,True,
825,snapshotMetrics,2,snapshotMetrics|snapshotMetrics,snapshotMetrics,True,
826,backingIndices,4,backingIndices|backingIndices|backingIndices|backingIndices,backingIndices,True,
827,bound,2,bound|bounds,bound,True,
828,token,3,currentToken|currentToken|currentToken,currentToken,False,
829,amountX,38,amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|visualAmountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX|amountX,amountX,True,
830,context,16,Context|Context|Context|Context|Context|Context|Field|Context|Field|Field|Field|Field|Context|Context|Context|Context,Context,False,
831,bucket,11,bucket|bucket|bucket|bucket|bucket|bucket|bucket|bucket|bucket|bucket|bucket,bucket,True,
832,workerOutputStream,15,serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream|serverOutputStream,serverOutputStream,False,
833,attribute,3,attribute|attribute|attribute,attribute,True,
834,docIds,4,docsList|docsList|docsList|docsList,docsList,False,
835,allocator,2,allocator|allocator,allocator,True,
836,response,3,response|response|response,response,True,
837,valuePerShardCounter,4,shardCount|shardCount|shardCount|shardCount,shardCount,False,
838,expectedKeys,3,expectedKeys|expectedKeys|expectedKeys,expectedKeys,True,
839,stats,4,responseMap|responseMap|_stats|responseMap,responseMap,False,
840,myMap,3,map2|map2|map2,map2,False,
841,descriptor,12,descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance|descriptorInstance,descriptorInstance,False,
842,runnable,4,runnable|runnable|runnable|runnable,runnable,True,
843,get_nf,2,,,False,"CUDA out of memory. Tried to allocate 30.66 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 76.25 GiB memory in use. Of the alloc"
844,fields,17,Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields|Fields,Fields,False,
845,timeout,19,e|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration|duration,e,False,
846,loader,10,classLoader|classLoader|classLoader|classLoader|classLoader|classLoader|classLoader|classLoader|classLoader|classLoader,classLoader,False,
847,newReplica,15,newPrimary|newPrimary|newPrimary|newPrimary|newPrimary|newPrimary|newPrimary|newPrimary|newPrimary|replica|newPrimary|newPrimary|newPrimary|newPrimary|newPrimary,newPrimary,False,
848,request,7,request|request|request|oauthRequest|oauthRequest|oauthRequest|oauthRequest,request,True,
849,e1size,2,e1|e1,e1,False,
850,field,5,keySeq|keySeq|keySeq|keySeq|keySeq,keySeq,False,
851,allMethodsAndStaticVars,5,staticMethodsForExtensions|allMethods|allMethods|allMethods|allMethods,staticMethodsForExtensions,False,
852,pictureData,16,data|data|data|data|data|data|data|data|data|data|mimeType|data|data|data|data|data,data,False,
853,className,2,qualifiedName|qualifiedName,qualifiedName,False,
854,staticMethodsForExtensions,2,staticMethods|instanceMethodsForExtensions,staticMethods,False,
855,includeQueuedWatches,3,.|.|.,.,False,
856,canvas,2,canvas1|canvas,canvas1,False,
857,branchInstruction,2,Visitor|branchInstruction,Visitor,False,
858,minSdkVersion,6,minSdk|minSdk|minSdk|minSdk|minSdk|minSdk,minSdk,False,
859,interval,5,interval|interval|interval|interval|interval,interval,True,
860,oldValues,6,values|oldValues|oldValues|oldValues|oldValues|oldValues,values,False,
861,texture,6,texture|texture|texture|texture|texture|texture,texture,True,
862,vertexNumbers,4,vertexIndex|vertexIndex|vertexIndex|vertexIndex,vertexIndex,False,
863,relation,11,*|esRelation|EsRelation|esRelation|esRelation|esRelation|EsRelation|esRelation|esRelation|EsRelation|esRelation,*,False,
864,newChild,2,field|field,field,False,
865,validationException,8,import|validationException|validationException|validationException|validationException|validationException|validationException|validationException,import,False,
866,dateText,2,,,False,"CUDA out of memory. Tried to allocate 30.66 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 76.25 GiB memory in use. Of the alloc"
867,requestOptionsExtensionGenerator,3,extensionGenerator|extensionGenerator|extensionGenerator,extensionGenerator,False,
868,nonPushableLimitValue,3,limitValue|limitValue|limitValue,limitValue,False,
869,allowChunklessPreparation,12,this|this|this|this|this|this|this|this|this|this|this|this,this,False,
870,atomicBoolean,8,ab1|ab1|ab1|ab1|ab1|ab1|ab1|ab1,ab1,False,
871,receiverClass,3,classA|classA|classA,classA,False,
872,defaultValue,2,defaultVal|defaultVal,defaultVal,False,
873,inline,5,inline|inline|contentType|inline|id,inline,True,
874,level,14,level|level|level|level|level|level|level|level|level|level|level|level|timestamp|timestamp,level,True,
875,onreturnMethod,5,onreturn|onreturn|onreturn|onreturn|onreturn,onreturn,False,
876,intValues,4,value|value|value|value,value,False,
877,whitelists,3,whitelistList|whitelistList|whitelistList,whitelistList,False,
878,observer,2,observer|observer,observer,True,
879,moRef,3,observerRef|observerRef|observerRef,observerRef,False,
880,annotatedElement,6,element|element|element|element|element|element,element,False,
881,slash,3,lastSlash|lastSlash|lastSlash,lastSlash,False,
882,doConnect,4,shouldConnect|shouldConnect|shouldConnect|shouldConnect,shouldConnect,False,
883,dataSource,2,dataSource|dataSource,dataSource,True,
884,rowIndices,12,indices|indices|indices_|indices|indices|indices|indices|indices|indices_|indices_|indices_|indices_,indices,False,
885,meanTime,11,deltat|dt|dt|dtX|dt|dtX|dtX|dtY|dt|dtY|dtY,deltat,False,
886,toBytes,12,toBytes|toBytes|toBytes|toBytes|toBytes|toBytes|toBytes|toBytes|toBytes|toBytes|toBytes|toBytes,toBytes,True,
887,yearLen,9,maxDay|maxDay|maxDay|maxDay|maxDay|maxDay|offset|maxDay|maxDay,maxDay,False,
888,rowIndex,2,rowID|rowID,rowID,False,
889,ports,3,resolvedPorts|resolvedPorts|resolvedPorts,resolvedPorts,False,
890,context,15,context|context|context|context|context|context|context|context|context|context|context|context|context|context|context,context,True,
891,strings,11,,,False,"CUDA out of memory. Tried to allocate 30.67 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 76.25 GiB memory in use. Of the alloc"
892,innerFilterDocCount,3,innerCount|innerCount|L,innerCount,False,
893,params,1,params,params,True,
894,traceThreshold,2,traceThreshold|traceThreshold,traceThreshold,True,
895,snapshot,138,snapshot|snapshot|snapshot|snapshot|repositories|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|save|save|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot|snapshot,snapshot,True,
896,supportedVersion,4,sinceVersion|sinceVersion|sinceVersion|sinceVersion,sinceVersion,False,
897,originatingUser,3,user|user|user,user,False,
898,string,6,string|aliasName|aliasName|aliasName|aliasName|aliasName,string,True,
899,resFieldsMap,5,resFields|resFields|resFields|resFields|resFields,resFields,False,
900,screenY,2,screenY|screenY,screenY,True,
901,charset,12,charset|charset|charset|charset|charset|charset|charset|charset|charset|charset|charset|charset,charset,True,
902,destinationIndex,8,indexAs|localIndex|indexAs|indexAs|localIndex|localIndex|if|localIndex,indexAs,False,
903,keyColumnName,1,keyColumnName,keyColumnName,True,
904,params,4,dsap|dsap|dsap|dsap,dsap,False,
905,valueA,3,valueA|valueA|valueA,valueA,True,
906,bigDecimal,16,throws|00|00|*0|final|0|finalFormat|0|finalFormat|0|finalFormat|0|finalFormat|0|bigBigDecimal|bigDecimal,throws,False,
907,queryParser,5,parser|parser|parser|parser|parser,parser,False,
908,channel,4,checked|taskChannel|checked|taskChannel,checked,False,
909,segments,13,segments|segments|segments|segments|segments|segments|segments|segments|segments|segments|segments|segments|segments,segments,True,
910,bootstrapMethodsData,3,bootstrapMethods|bootstrapMethods|bootstrapMethods,bootstrapMethods,False,
911,weekDef,36,weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|weekFields|this|weekFields|weekFields|weekFields,weekFields,False,
912,bytes,3,data|data|data,data,False,
913,newCookies,4,newCookies|newCookies|newCookies|newCookies,newCookies,True,
914,expectedMinsOnlySearch,3,expectedMins|expectedClusters|expectedClusters,expectedMins,False,
915,prefixKeySetting,9,boolSetting|keySetting|affixKeySetting|keySetting|keySetting|keySetting|keySetting|keySetting|keySetting,boolSetting,False,
916,binary,2,binaryName|binaryName,binaryName,False,
917,addressCount,2,numAddresses|numAddresses,numAddresses,False,
918,headers,2,headerConditions|headerConditions,headerConditions,False,
919,engine,25,engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine|engine,engine,True,
920,seenGroupIds,6,seenGroups|seenGroups|seenGroups|seenGroups|seenGroups|seenGroups,seenGroups,False,
921,ZDATA,2,,,False,"CUDA out of memory. Tried to allocate 30.66 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 76.25 GiB memory in use. Of the alloc"
922,beanName,2,beanName|beanName,beanName,True,
923,currentSeed,2,newSeed|newSeed,newSeed,False,
924,jsonFields,3,logFields|logFields|logFields,logFields,False,
925,clusterStateString,5,stateString|stateString|stateString|stateString|stateString,stateString,False,
926,split,5,parts|split|parts|parts|parts,parts,False,
927,start,2,start|start,start,True,
928,vStart,9,vStart|vStart|vStart|vValue|vStart|vStart|vStart|vStart|vStart,vStart,True,
929,metaData,7,metaData|metaData|metaData|metaData|metaData|metaData|metaData,metaData,True,
930,dataBuffer,4,dataBuffer|dataBuffer|dataBuffer|dataBuffer,dataBuffer,True,
931,actor,7,this|this|this|this|this|this|this,this,False,
932,remoteModule,21,remoteModule|new|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule|remoteModule,remoteModule,True,
933,cmcdConfiguration,13,Factory|Factory|Factory|Factory|Factory|Factory|Factory|Factory|Factory|Factory|Factory|Factory|Factory,Factory,False,
934,sameVersionEvent,2,initialEvent|initialEvent,initialEvent,False,
935,parentAlpha,3,alpha|alpha|alpha,alpha,False,
936,member,4,member|member|define|Member,member,True,
937,patterns,2,indexPatterns|indexPatterns,indexPatterns,False,
938,tempBuf,12,tempBuf|tempBuf|tempBuf|tempBuf|tempBuf|tempBuf|tempBuf|tempBuf|tempBuf|tempBuf|tempBuf|tempBuf,tempBuf,True,
939,reverse,4,the|toClose|toClose|toClose,the,False,
940,resolverStyle,13,styleMode|styleMode|styleMode|styleMode|styleMode|styleMode|styleMode|styleMode|styleMode|styleMode|styleMode|styleMode|styleMode,styleMode,False,
941,fieldSupplier,6,valuesSupplier|fieldSupplier|fieldSupplier|fieldSupplier|fieldSupplier|fieldSupplier,valuesSupplier,False,
942,hitContext,3,hc|hc|hc,hc,False,
943,quantityInStock,12,inStock|inStock|inStock|inStock|inStock|inStock|inStock|productName|inStock|inStock|inStock|inStock,inStock,False,
944,rtspHeaders,9,headersResponse|headersResponse|headersResponse|headersResponse|headersResponse|headersResponse|headersResponse|headersResponse|headersResponse,headersResponse,False,
945,decimalFormat,145,format|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1|df1,format,False,
946,originalNode,4,sourceNode|sourceNode|sourceNode|sourceNode,sourceNode,False,
947,message,5,message|segments|exceptionMessage|exceptionMessage|exceptionMessage,message,True,
948,strategy,4,allocationService|allocationService|allocationService|allocationService,allocationService,False,
949,versions,8,versionsList|versionsList|versionsList|versionsList|versions|versionsList|versionsList|version,versionsList,False,
950,field,2,argument|arg,argument,False,
951,pictureType,12,type|type|type|type|type|type|type|type|type|type|type|type,type,False,
952,validPerPosition,5,allowedTypes|allowedTypes|allowedTypes|allowedTypes|allowedTypes,allowedTypes,False,
953,contexts,3,scriptContexts|contextMap|contextMap,scriptContexts,False,
954,latch,3,latch|latch|latch,latch,True,
955,vVector,11,vVector|vVector|vBlock|vVector|vVector|vVector|vVector|vVector|vVector|vVector|vVector,vVector,True,
956,listener,2,private|listener,private,False,
957,velocityY,16,velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY|velocityY,velocityY,True,
958,outputSurfaceInfo,1,surfaceInfo,surfaceInfo,False,
959,invocation,5,invocation|invocation|invocation|invocation|invocation,invocation,True,
960,builder,7,builder|builder|builder|builder|builder|builder|builder,builder,True,
961,resolverUtil,3,resolverUtil|resolverUtil|resolverUtil,resolverUtil,True,
962,element,5,element|element|element|element|element,element,True,
963,carry,9,needIncrement|needIncrement|needIncrement|needIncrement|testBuffer|testBuffer|testBuffer|testBuffer|testBuffer,needIncrement,False,
964,pIgnoreExceptions,3,pCommandActions|pExceptions|pExceptions,pCommandActions,False,
965,errorMessage,18,error1|error1|error|error1|error1|error|error1|error1|error|error1|error1|error|error1|error1|error|error1|error1|error,error1,False,
966,nameAndTypeItemOffset,10,=|int|+|+|int|+|+|int|+|+,=,False,
967,columnMatcher,9,columnPattern|columnPattern|columnPattern|columnPattern|columnPattern|columnPattern|columnPattern|columnPattern|columnPattern,columnPattern,False,
968,androidMorEarlier,7,isOld|isOld|isOld|isOld|isOld|isOld|isOld,isOld,False,
969,concurrencyCompensation,2,cS|cS,cS,False,
970,clusterer,8,expected|clusterer|clusterer|clusterer|clusters|clusterer|clusterer|clusterer,expected,False,
971,targetClass,3,toClass|toClass|toClass,toClass,False,
972,maxLength,2,maxLength|maxLength,maxLength,True,
973,apiKey,12,api_key|api_key|api_key|api_key|api_key|api_key|api_key|api_key|api_key|api_key|api_key|api_key,api_key,False,
974,thisModuleExports,2,moduleExports|moduleExports,moduleExports,False,
975,withNulls,4,nullRows|nullRows|nullRows|nullRows,nullRows,False,
976,globalCheckpoint,9,localCheckpoint|localCheckpoint|localCheckpoint|localCheckpoint|localCheckpoint|globalCheckpoint|globalCheckpoint|globalCheckpoint|numDocs,localCheckpoint,False,
977,separator,5,separator|separator|separator|separator|separator,separator,True,
978,parsedHeuristic,5,parsed|parsed|significanceHeuristic|parsed|parsed,parsed,False,
979,otherSettings,2,settings|settings,settings,False,
980,expectedMap,5,expectedMap|expectedMap|expectedMap|expectedMap|expectedMap,expectedMap,True,
981,classes,2,declaredClasses|declaredClasses,declaredClasses,False,
982,nullability,4,nullable|nullable|nullable|nullable,nullable,False,
983,metaAnnotation,12,a|a|a|a|a|repeatedAnnotation|a|a|a|a|a|a,a,False,
984,fieldsProducers,7,Producers|Producers|Producers|Producers|Producers|Producers|Producers,Producers,False,
985,returnType,6,returnTypeParameter|returnTypeParameter|returnTypeParameter|returnTypeParameter|returnTypeParameter|returnTypeParameter,returnTypeParameter,False,
986,object,7,s|object|obj|obj|obj|obj|obj,s,False,
987,initial,3,original|original|original,original,False,
988,source,22,param|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|param|param|param|param,param,False,
989,onScriptError,6,errorPolicy|errorPolicy|errorPolicy|errorPolicy|errorPolicy|errorPolicy,errorPolicy,False,
990,inferenceEntityId,2,modelId|modelId,modelId,False,
991,allULocales,3,,,False,"CUDA out of memory. Tried to allocate 30.66 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 76.25 GiB memory in use. Of the alloc"
992,params,1,params,params,True,
993,minutesStr,6,,,False,"CUDA out of memory. Tried to allocate 30.66 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.99 GiB is free. Including non-PyTorch memory, this process has 76.25 GiB memory in use. Of the alloc"
994,decompressedSize,2,compressedSize|decomBufferSize,compressedSize,False,
995,chunkingSettingsMap,2,settingsMap|settingsMap,settingsMap,False,
996,distance,12,d|d|d|d|d|d|d|d|d|d|d|d,d,False,
997,contentSupplier,2,bodyContents|bodyContents,bodyContents,False,
998,options,16,circuitbreaker|options|options|options|optionsResult|optionsResult|optionsResult|optionsResult|optionsResult|optionsResult|optionsResult|optionsResult|optionsResult|add|optionsResult|options,circuitbreaker,False,
999,newXml,4,newXml|newXml|newXml|newXml,newXml,True,
